radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.07,20.0,1.89,-2089.1643548840134,-297.4500036354116
Farmgate,0,0.07,20.0,3.3933333333333335,-1906.08835836016,-271.38410044102164
Farmgate,0,0.07,20.0,4.896666666666667,-1723.012361836307,-245.31819724663177
Farmgate,0,0.07,20.0,6.4,-1539.9363653124537,-219.25229405224187
Farmgate,0,0.07,30.0,1.89,-1974.0822151622565,-281.0648959733062
Farmgate,0,0.07,30.0,3.3933333333333335,-1699.468220376477,-241.96604118172135
Farmgate,0,0.07,30.0,4.896666666666667,-1424.8542255906964,-202.8671863901364
Farmgate,0,0.07,30.0,6.4,-1150.2402308049168,-163.76833159855155
Farmgate,0,0.07,40.0,1.89,-1859.0000754404996,-264.6797883112008
Farmgate,0,0.07,40.0,3.3933333333333335,-1492.848082392793,-212.54798192242095
Farmgate,0,0.07,40.0,4.896666666666667,-1126.6960893450862,-160.41617553364108
Farmgate,0,0.07,40.0,6.4,-760.54409629738,-108.28436914486129
Farmgate,0,0.07,50.0,1.89,-1743.9179357187425,-248.29468064909534
Farmgate,0,0.07,50.0,3.3933333333333335,-1286.2279444091093,-183.12992266312057
Farmgate,0,0.07,50.0,4.896666666666667,-828.5379530994761,-117.96516467714576
Farmgate,0,0.07,50.0,6.4,-370.8479617898431,-52.800406691171
Farmgate,0,0.07,60.0,1.89,-1628.8357959969858,-231.90957298698999
Farmgate,0,0.07,60.0,3.3933333333333335,-1079.6078064254255,-153.71186340382016
Farmgate,0,0.07,60.0,4.896666666666667,-530.3798168538656,-75.51415382065039
Farmgate,0,0.07,60.0,6.4,18.848172717693814,2.6835557625192905
Farmgate,0,0.07,70.0,1.89,-1513.7536562752286,-215.52446532488455
Farmgate,0,0.07,70.0,3.3933333333333335,-872.9876684417419,-124.2938041445198
Farmgate,0,0.07,70.0,4.896666666666667,-232.22168060825558,-33.063142964155105
Farmgate,0,0.07,70.0,6.4,408.5443072252306,58.167518216209565
Farmgate,0,0.07,80.0,1.89,-1398.6715165534717,-199.13935766277913
Farmgate,0,0.07,80.0,3.3933333333333335,-666.3675304580585,-94.87574488521945
Farmgate,0,0.07,80.0,4.896666666666667,65.93645563735485,9.387867892340248
Farmgate,0,0.07,80.0,6.4,798.2404417327675,113.65148066989985
Farmgate,0,0.07,90.0,1.89,-1283.589376831715,-182.75425000067378
Farmgate,0,0.07,90.0,3.3933333333333335,-459.7473924743747,-65.45768562591905
Farmgate,0,0.07,90.0,4.896666666666667,364.0945918829649,51.83887874883555
Farmgate,0,0.07,90.0,6.4,1187.9365762403045,169.13544312359016
Farmgate,0,0.07,100.0,1.89,-1168.5072371099575,-166.36914233856828
Farmgate,0,0.07,100.0,3.3933333333333335,-253.12725449069097,-36.03962636661868
Farmgate,0,0.07,100.0,4.896666666666667,662.2527281285754,94.28988960533091
Farmgate,0,0.07,100.0,6.4,1577.6327107478412,224.61940557728042
Farmgate,0,0.07,110.0,1.89,-1053.4250973882008,-149.98403467646293
Farmgate,0,0.07,110.0,3.3933333333333335,-46.507116507007424,-6.621567107318314
Farmgate,0,0.07,110.0,4.896666666666667,960.4108643741858,136.74090046182627
Farmgate,0,0.07,110.0,6.4,1967.3288452553782,280.1033680309707
Farmgate,0,0.07,120.0,1.89,-938.3429576664439,-133.5989270143575
Farmgate,0,0.07,120.0,3.3933333333333335,160.1130214766762,22.796492151982058
Farmgate,0,0.07,120.0,4.896666666666667,1258.5690006197963,179.19191131832162
Farmgate,0,0.07,120.0,6.4,2357.0249797629153,335.58733048466104
Farmgate,0,0.07,130.0,1.89,-823.2608179446868,-117.21381935225207
Farmgate,0,0.07,130.0,3.3933333333333335,366.73315946035984,52.21455141128243
Farmgate,0,0.07,130.0,4.896666666666667,1556.7271368654062,221.6429221748169
Farmgate,0,0.07,130.0,6.4,2746.7211142704523,391.07129293835135
Farmgate,0,0.07,140.0,1.89,-708.17867822293,-100.82871169014669
Farmgate,0,0.07,140.0,3.3933333333333335,573.3532974440435,81.6326106705828
Farmgate,0,0.07,140.0,4.896666666666667,1854.8852731110164,264.09393303131225
