radius,transport_cost,discount_rate,price,yield,npv,annualized_npv
Farmgate,0,0.07,140.0,1.89,-4535.42707324778,-645.7427804910992
Farmgate,0,0.07,140.0,3.3933333333333335,-3253.8950975808075,-463.2814581303698
Farmgate,0,0.07,140.0,4.896666666666667,-1972.3631219138333,-280.8201357696402
Farmgate,0,0.07,140.0,6.4,-690.8311462468616,-98.35881340891098
Farmgate,0,0.08,20.0,1.89,-5704.216785861128,-850.0965110141584
Farmgate,0,0.08,20.0,3.3933333333333335,-5530.306511305794,-824.1787517180089
Farmgate,0,0.08,20.0,4.896666666666667,-5356.396236750461,-798.2609924218597
Farmgate,0,0.08,20.0,6.4,-5182.485962195128,-772.3432331257104
Farmgate,0,0.08,30.0,1.89,-5594.896247421136,-833.8045270663573
Farmgate,0,0.08,30.0,3.3933333333333335,-5334.030835588134,-794.9278881221331
Farmgate,0,0.08,30.0,4.896666666666667,-5073.165423755135,-756.0512491779092
Farmgate,0,0.08,30.0,6.4,-4812.300011922135,-717.1746102336853
Farmgate,0,0.08,40.0,1.89,-5485.575708981142,-817.5125431185561
Farmgate,0,0.08,40.0,3.3933333333333335,-5137.755159870476,-765.6770245262576
Farmgate,0,0.08,40.0,4.896666666666667,-4789.934610759809,-713.841505933959
Farmgate,0,0.08,40.0,6.4,-4442.114061649143,-662.0059873416603
Farmgate,0,0.08,50.0,1.89,-5376.255170541148,-801.2205591707548
Farmgate,0,0.08,50.0,3.3933333333333335,-4941.479484152815,-736.4261609303816
Farmgate,0,0.08,50.0,4.896666666666667,-4506.703797764482,-671.6317626900084
Farmgate,0,0.08,50.0,6.4,-4071.9281113761494,-606.8373644496352
Farmgate,0,0.08,60.0,1.89,-5266.934632101154,-784.9285752229536
Farmgate,0,0.08,60.0,3.3933333333333335,-4745.203808435156,-707.1752973345059
Farmgate,0,0.08,60.0,4.896666666666667,-4223.472984769156,-629.4220194460579
Farmgate,0,0.08,60.0,6.4,-3701.7421611031564,-551.66874155761
Farmgate,0,0.08,70.0,1.89,-5157.614093661162,-768.6365912751526
Farmgate,0,0.08,70.0,3.3933333333333335,-4548.928132717496,-677.92443373863
