ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Minutes,Total_TimeAt1KPH,Total_TravelTime,Total_TruckMinutes,Total_TruckTravelTime,Total_WalkTime,Total_Kilometers,Total_Miles,Shape_Length
243,1,1,F070801010302_44 - Go To Location 1,1,1,243,,,,,,,,,24.13715713,,32.33815695,,0.356479493
244,1,1,F070801010302_46 - Go To Location 1,2,1,244,,,,,,,,,26.83365927,,39.55025375,,0.441733062
245,1,1,F070801010302_69 - Go To Location 1,1,1,245,,,,,,,,,23.40820232,,35.08950733,,0.391426385
246,1,1,F070801010302_70 - Go To Location 1,2,1,246,,,,,,,,,23.79653342,,37.47946097,,0.416158014
247,1,1,F070801010302_71 - Go To Location 1,2,1,247,,,,,,,,,21.87404516,,31.05432059,,0.336223573
248,1,1,F070801010302_77 - Go To Location 1,2,1,248,,,,,,,,,23.38644568,,25.65034033,,0.292555815
249,1,1,F070801010302_82 - Go To Location 1,1,1,249,,,,,,,,,17.48869728,,29.59096812,,0.332331493
250,1,1,F070801010302_83 - Go To Location 1,2,1,250,,,,,,,,,23.26854062,,35.11174748,,0.39214913
251,1,1,F070801010302_84 - Go To Location 1,1,1,251,,,,,,,,,22.57533064,,35.48608251,,0.397370477
252,1,1,F070801010302_86 - Go To Location 1,1,1,252,,,,,,,,,25.88544412,,42.46773052,,0.471112629
253,1,1,F070801010302_88 - Go To Location 1,1,1,253,,,,,,,,,19.13494601,,32.46103378,,0.36652589
254,1,1,F070801010302_89 - Go To Location 1,1,1,254,,,,,,,,,21.36670762,,35.29111064,,0.3923678
255,1,1,F070801010302_97 - Go To Location 1,2,1,255,,,,,,,,,18.68020716,,23.75593544,,0.271344117
256,1,1,F070801010302_99 - Go To Location 1,2,1,256,,,,,,,,,24.83733489,,37.70425456,,0.422121723
257,1,1,F070801010302_108 - Go To Location 1,1,1,257,,,,,,,,,22.23747192,,34.45581658,,0.383369427
258,1,1,F070801010302_116 - Go To Location 1,1,1,258,,,,,,,,,19.03601955,,28.7934729,,0.320436174
259,1,1,F070801010302_127 - Go To Location 1,2,1,259,,,,,,,,,22.6437267,,34.43992163,,0.385136286
260,1,1,F070801010302_131 - Go To Location 1,1,1,260,,,,,,,,,21.86320533,,34.36283222,,0.383912184
261,1,1,F070801010302_139 - Go To Location 1,2,1,261,,,,,,,,,25.08072579,,36.55859197,,0.407440967
262,1,1,F070801010403_3 - Go To Location 1,1,1,262,,,,,,,,,25.7038799,,40.77506949,,0.45676362
263,1,1,F070801010403_11 - Go To Location 1,1,1,263,,,,,,,,,25.59678414,,39.05396575,,0.431326032
264,1,1,F070801010403_15 - Go To Location 1,1,1,264,,,,,,,,,29.30280897,,43.36136993,,0.476892517
265,1,1,F070801010403_16 - Go To Location 1,2,1,265,,,,,,,,,25.01558101,,38.64635572,,0.428853649
266,1,1,F070801010403_18 - Go To Location 1,2,1,266,,,,,,,,,23.91196715,,37.35110111,,0.415392273
267,1,1,F070801010403_19 - Go To Location 1,1,1,267,,,,,,,,,24.91444627,,38.29896444,,0.42588628
268,1,1,F070801010403_20 - Go To Location 1,1,1,268,,,,,,,,,26.45430378,,41.78831402,,0.467144679
269,1,1,F070801010403_23 - Go To Location 1,1,1,269,,,,,,,,,26.54286848,,41.93667518,,0.47089441
270,1,1,F070801010403_26 - Go To Location 1,1,1,270,,,,,,,,,22.99805048,,37.45809984,,0.421860867
271,1,1,F070801010403_33 - Go To Location 1,1,1,271,,,,,,,,,25.21103244,,40.6370982,,0.453966662
272,1,1,F070801010403_36 - Go To Location 1,1,1,272,,,,,,,,,25.35705974,,40.541944,,0.454157985
273,1,1,F070801010403_37 - Go To Location 1,1,1,273,,,,,,,,,25.19852688,,40.37020225,,0.452097329
274,1,1,F070801010403_39 - Go To Location 1,2,1,274,,,,,,,,,23.44729149,,38.11771381,,0.4297741
275,1,1,F070801010403_41 - Go To Location 1,1,1,275,,,,,,,,,23.50054302,,38.19590414,,0.43071213
276,1,1,F070801010403_43 - Go To Location 1,1,1,276,,,,,,,,,24.67524736,,39.56172887,,0.444198606
277,1,1,F070801010403_44 - Go To Location 1,2,1,277,,,,,,,,,25.35836568,,40.56158098,,0.454394059
278,1,1,F070801010403_46 - Go To Location 1,1,1,278,,,,,,,,,25.91373129,,40.06371482,,0.452039019
279,1,1,F070801010403_47 - Go To Location 1,1,1,279,,,,,,,,,25.93235794,,40.59688915,,0.454935803
280,1,1,F070801010403_48 - Go To Location 1,2,1,280,,,,,,,,,27.10233891,,40.4406922,,0.453691246
281,1,1,F070801010403_50 - Go To Location 1,1,1,281,,,,,,,,,23.9520492,,38.73573629,,0.436484383
282,1,1,F070801010403_55 - Go To Location 1,1,1,282,,,,,,,,,26.56563464,,41.02153636,,0.460026778
283,1,1,F070801010403_57 - Go To Location 1,2,1,283,,,,,,,,,24.5655852,,39.11141798,,0.441505076
284,1,1,F070801010403_170 - Go To Location 1,2,1,284,,,,,,,,,26.33018022,,41.55237999,,0.466177718
285,1,1,F070801010403_175 - Go To Location 1,2,1,285,,,,,,,,,25.42393281,,39.46768438,,0.443897688
286,1,1,F070801010403_185 - Go To Location 1,1,1,286,,,,,,,,,26.46919972,,40.14601447,,0.452883125
287,1,1,F070801010403_212 - Go To Location 1,2,1,287,,,,,,,,,25.71943105,,41.00381978,,0.459700704
288,1,1,F070801010403_233 - Go To Location 1,1,1,288,,,,,,,,,26.32604623,,41.52984128,,0.465875792
289,1,1,F070801010403_235 - Go To Location 1,1,1,289,,,,,,,,,25.72203468,,40.96656418,,0.459253211
290,1,1,F070801010403_239 - Go To Location 1,2,1,290,,,,,,,,,24.48421264,,38.81442495,,0.437611911
291,1,1,F070801010403_255 - Go To Location 1,2,1,291,,,,,,,,,27.09678516,,41.56021281,,0.457991224
292,1,1,F070801010405_13 - Go To Location 1,1,1,292,,,,,,,,,25.56850485,,39.16874134,,0.426730584
293,1,1,F070801010405_15 - Go To Location 1,1,1,293,,,,,,,,,27.47307487,,46.11769889,,0.488218122
294,1,1,F070801010405_18 - Go To Location 1,1,1,294,,,,,,,,,26.33623714,,41.07186443,,0.44763262
295,1,1,F070801010405_23 - Go To Location 1,2,1,295,,,,,,,,,23.75890208,,38.68559617,,0.42320756
296,1,1,F070801010405_25 - Go To Location 1,1,1,296,,,,,,,,,24.74406115,,38.58109323,,0.423307585
297,1,1,F070801010405_26 - Go To Location 1,1,1,297,,,,,,,,,24.16117708,,37.93844034,,0.416638895
298,1,1,F070801010405_27 - Go To Location 1,2,1,298,,,,,,,,,24.10152214,,38.16934516,,0.418672087
299,1,1,F070801010405_28 - Go To Location 1,1,1,299,,,,,,,,,23.67518173,,37.34357243,,0.412165105
300,1,1,F070801010405_29 - Go To Location 1,2,1,300,,,,,,,,,23.08962667,,37.22406858,,0.41046642
301,1,1,F070801010405_31 - Go To Location 1,2,1,301,,,,,,,,,23.24037008,,37.31760478,,0.411589044
302,1,1,F070801010405_37 - Go To Location 1,1,1,302,,,,,,,,,23.87596552,,39.19740073,,0.425857025
303,1,1,F070801010405_38 - Go To Location 1,1,1,303,,,,,,,,,24.54835517,,38.85218924,,0.42351043
304,1,1,F070801010405_39 - Go To Location 1,1,1,304,,,,,,,,,22.87147658,,37.31914446,,0.410799329
305,1,1,F070801010405_41 - Go To Location 1,1,1,305,,,,,,,,,23.39105266,,37.41110354,,0.412711211
306,1,1,F070801010405_42 - Go To Location 1,2,1,306,,,,,,,,,24.94676773,,39.98164123,,0.435464926
307,1,1,F070801010405_44 - Go To Location 1,2,1,307,,,,,,,,,22.5700574,,36.22539045,,0.401272456
308,1,1,F070801010405_45 - Go To Location 1,1,1,308,,,,,,,,,24.89690297,,38.37766209,,0.424501306
309,1,1,F070801010405_46 - Go To Location 1,2,1,309,,,,,,,,,22.96761828,,37.18769068,,0.410278695
310,1,1,F070801010405_49 - Go To Location 1,2,1,310,,,,,,,,,24.47955274,,36.14435794,,0.40127034
311,1,1,F070801010405_54 - Go To Location 1,1,1,311,,,,,,,,,21.42483953,,35.21564708,,0.394958406
312,1,1,F070801010405_58 - Go To Location 1,2,1,312,,,,,,,,,21.65577281,,35.67488039,,0.395751201
313,1,1,F070801010405_62 - Go To Location 1,1,1,313,,,,,,,,,20.18187877,,34.11209796,,0.379225088
314,1,1,F070801010405_63 - Go To Location 1,2,1,314,,,,,,,,,25.29027881,,39.86432513,,0.437632123
315,1,1,F070801010405_65 - Go To Location 1,1,1,315,,,,,,,,,24.85699898,,39.45761355,,0.432749546
316,1,1,F070801010405_66 - Go To Location 1,2,1,316,,,,,,,,,24.62422132,,39.2390856,,0.430125997
317,1,1,F070801010405_76 - Go To Location 1,1,1,317,,,,,,,,,22.7878372,,36.36637382,,0.403908842
318,1,1,F070801010405_77 - Go To Location 1,2,1,318,,,,,,,,,23.20173126,,36.79042112,,0.407184331
319,1,1,F070801010405_78 - Go To Location 1,1,1,319,,,,,,,,,23.24937614,,36.87937276,,0.410064053
320,1,1,F070801010405_79 - Go To Location 1,1,1,320,,,,,,,,,23.12377557,,36.7294752,,0.408265535
321,1,1,F070801010405_84 - Go To Location 1,2,1,321,,,,,,,,,23.54304184,,37.22983184,,0.414269154
322,1,1,F070801010405_86 - Go To Location 1,1,1,322,,,,,,,,,23.02823232,,36.34833597,,0.407971935
323,1,1,F070801010405_87 - Go To Location 1,1,1,323,,,,,,,,,24.2890033,,38.01739279,,0.423650467
324,1,1,F070801010405_88 - Go To Location 1,2,1,324,,,,,,,,,24.05237886,,37.69551923,,0.419770063
325,1,1,F070801010405_92 - Go To Location 1,2,1,325,,,,,,,,,21.99550811,,35.98178471,,0.404149169
326,1,1,F070801010405_93 - Go To Location 1,2,1,326,,,,,,,,,23.1030058,,36.24492998,,0.405387613
327,1,1,F070801010405_97 - Go To Location 1,1,1,327,,,,,,,,,23.6947776,,36.9628327,,0.411812797
328,1,1,F070801010405_98 - Go To Location 1,2,1,328,,,,,,,,,23.31909648,,36.31335734,,0.406156506
329,1,1,F070801010405_99 - Go To Location 1,1,1,329,,,,,,,,,20.60915278,,34.99245426,,0.396426415
330,1,1,F070801010405_110 - Go To Location 1,1,1,330,,,,,,,,,24.33587216,,36.74064185,,0.412021018
331,1,1,F070801010405_114 - Go To Location 1,1,1,331,,,,,,,,,22.10155339,,35.66825139,,0.397080924
332,1,1,F070801010405_115 - Go To Location 1,1,1,332,,,,,,,,,23.51404864,,36.27051978,,0.401754941
333,1,1,F070801010405_159 - Go To Location 1,1,1,333,,,,,,,,,27.67566688,,40.2976525,,0.448657543
334,1,1,F070801010405_160 - Go To Location 1,1,1,334,,,,,,,,,26.26697948,,41.24690083,,0.460732467
335,1,1,F070801010405_161 - Go To Location 1,1,1,335,,,,,,,,,25.56445473,,38.59294091,,0.434236604
336,1,1,F070801010405_179 - Go To Location 1,1,1,336,,,,,,,,,28.36281248,,47.31178626,,0.54162735
337,1,1,F070801010405_180 - Go To Location 1,1,1,337,,,,,,,,,24.90754785,,37.80158268,,0.424982547
338,1,1,F070801010405_182 - Go To Location 1,1,1,338,,,,,,,,,27.81264855,,46.45014767,,0.532364373
339,1,1,F070801010405_183 - Go To Location 1,1,1,339,,,,,,,,,21.10873002,,35.90209049,,0.407720477
340,1,1,F070801010405_184 - Go To Location 1,1,1,340,,,,,,,,,25.17855518,,38.12838058,,0.428854316
341,1,1,F070801010405_185 - Go To Location 1,1,1,341,,,,,,,,,26.89363641,,40.37460163,,0.452933972
342,1,1,F070801010405_187 - Go To Location 1,1,1,342,,,,,,,,,25.07707208,,38.00619978,,0.427436291
343,1,1,F070801010405_199 - Go To Location 1,2,1,343,,,,,,,,,23.54267715,,38.2888008,,0.419633469
344,1,1,F070801010405_203 - Go To Location 1,1,1,344,,,,,,,,,24.10047391,,36.96984328,,0.41024513
345,1,1,F070801010405_208 - Go To Location 1,2,1,345,,,,,,,,,22.80839167,,36.44667353,,0.407287236
346,1,1,F070801010405_209 - Go To Location 1,2,1,346,,,,,,,,,21.16381934,,34.85449991,,0.390626044
347,1,1,F070801010405_224 - Go To Location 1,2,1,347,,,,,,,,,21.49167181,,34.98496262,,0.390929284
348,1,1,F070801010405_229 - Go To Location 1,1,1,348,,,,,,,,,22.66978126,,35.64618994,,0.39516217
349,1,1,F070801010405_234 - Go To Location 1,2,1,349,,,,,,,,,25.81896537,,38.47425009,,0.424081303
350,1,1,F070801010405_237 - Go To Location 1,1,1,350,,,,,,,,,24.26417029,,29.80762019,,0.337973444
351,1,1,F070801010405_239 - Go To Location 1,1,1,351,,,,,,,,,23.26568388,,37.38753629,,0.412677371
352,1,1,F070801010405_242 - Go To Location 1,2,1,352,,,,,,,,,21.86470506,,35.00276178,,0.388372753
353,1,1,F070801010405_255 - Go To Location 1,2,1,353,,,,,,,,,23.87682147,,36.38095909,,0.403191332
354,1,1,F070801010405_256 - Go To Location 1,1,1,354,,,,,,,,,22.84375353,,36.39142291,,0.40359199
355,1,1,F070801010405_258 - Go To Location 1,1,1,355,,,,,,,,,20.7941573,,34.34651378,,0.384532259
356,1,1,F070801010405_262 - Go To Location 1,2,1,356,,,,,,,,,22.58704449,,36.85271461,,0.414598245
357,1,1,F070801010405_263 - Go To Location 1,1,1,357,,,,,,,,,22.82488278,,36.60214449,,0.411119328
358,1,1,F070801010405_264 - Go To Location 1,1,1,358,,,,,,,,,22.8438745,,36.6081597,,0.411153665
359,1,1,F070801010405_265 - Go To Location 1,1,1,359,,,,,,,,,22.8438745,,36.6081597,,0.411153665
360,1,1,F070801010405_268 - Go To Location 1,1,1,360,,,,,,,,,20.95746258,,35.63836235,,0.404557471
361,1,1,F070801010405_271 - Go To Location 1,1,1,361,,,,,,,,,25.83133343,,40.03819835,,0.449156854
362,1,1,F070801010405_280 - Go To Location 1,1,1,362,,,,,,,,,26.01706,,40.89996456,,0.45673617
363,1,1,F070801010405_281 - Go To Location 1,1,1,363,,,,,,,,,26.81443805,,41.74879517,,0.466748815
364,1,1,F070801010602_3 - Go To Location 1,2,1,364,,,,,,,,,26.78709163,,36.89081012,,0.378000419
365,1,1,F070801010602_10 - Go To Location 1,1,1,365,,,,,,,,,27.88964023,,23.25055079,,0.228473001
366,1,1,F070801010602_11 - Go To Location 1,1,1,366,,,,,,,,,23.07561043,,22.28774483,,0.218701813
367,1,1,F070801010602_21 - Go To Location 1,1,1,367,,,,,,,,,24.01563727,,23.67914602,,0.225027538
368,1,1,F070801010602_23 - Go To Location 1,1,1,368,,,,,,,,,25.16521332,,34.27078987,,0.351475037
369,1,1,F070801010602_27 - Go To Location 1,1,1,369,,,,,,,,,24.69257304,,24.67734938,,0.236855352
370,1,1,F070801010602_37 - Go To Location 1,2,1,370,,,,,,,,,20.26639499,,20.86619328,,0.198197958
371,1,1,F070801010602_75 - Go To Location 1,1,1,371,,,,,,,,,26.1123682,,31.9402222,,0.32323141
372,1,1,F070801010602_83 - Go To Location 1,2,1,372,,,,,,,,,27.44012664,,33.48903475,,0.336116064
373,1,1,F070801010602_116 - Go To Location 1,2,1,373,,,,,,,,,19.19821689,,22.61851923,,0.222857076
374,1,1,F070801010602_118 - Go To Location 1,2,1,374,,,,,,,,,23.89854965,,22.45233267,,0.220358249
375,1,1,F070801010602_122 - Go To Location 1,2,1,375,,,,,,,,,25.40995412,,24.01785707,,0.228312992
376,1,1,F070801010602_123 - Go To Location 1,1,1,376,,,,,,,,,21.51901515,,20.66391032,,0.195799318
377,1,1,F070801010602_124 - Go To Location 1,2,1,377,,,,,,,,,27.2798027,,25.41721154,,0.243328232
378,1,1,F070801010602_126 - Go To Location 1,2,1,378,,,,,,,,,27.54247378,,26.90878996,,0.260406888
379,1,1,F070801010602_127 - Go To Location 1,2,1,379,,,,,,,,,26.21100549,,22.91482384,,0.225059973
380,1,1,F070801010602_133 - Go To Location 1,2,1,380,,,,,,,,,23.51629217,,21.55744967,,0.203242808
381,1,1,F070801010602_135 - Go To Location 1,2,1,381,,,,,,,,,22.665706,,20.75146995,,0.193587287
382,1,1,F070801010602_142 - Go To Location 1,1,1,382,,,,,,,,,22.75369295,,28.73768269,,0.287454286
383,1,1,F070801010602_152 - Go To Location 1,1,1,383,,,,,,,,,25.35935097,,22.50776221,,0.211710516
384,1,1,F070801010602_155 - Go To Location 1,2,1,384,,,,,,,,,27.05790863,,33.52802745,,0.339094032
385,1,1,F070801010602_185 - Go To Location 1,1,1,385,,,,,,,,,32.19001631,,36.16982962,,0.370107483
386,1,1,F070801010602_188 - Go To Location 1,1,1,386,,,,,,,,,36.21954569,,43.05999304,,0.435621386
387,1,1,F070801010602_189 - Go To Location 1,1,1,387,,,,,,,,,36.62683009,,44.00251236,,0.447316601
388,1,1,F070801010602_192 - Go To Location 1,1,1,388,,,,,,,,,36.21954569,,43.05999304,,0.435621386
389,1,1,F070801010602_211 - Go To Location 1,1,1,389,,,,,,,,,20.87385186,,21.19996371,,0.204932901
390,1,1,F070801010602_215 - Go To Location 1,1,1,390,,,,,,,,,22.5452298,,22.58261575,,0.219089214
391,1,1,F070801010602_217 - Go To Location 1,1,1,391,,,,,,,,,23.04371452,,22.97130446,,0.223746581
392,1,1,F070801010602_221 - Go To Location 1,1,1,392,,,,,,,,,25.42773822,,24.82484333,,0.239951424
393,1,1,F070801010602_224 - Go To Location 1,2,1,393,,,,,,,,,26.11256162,,24.36322998,,0.232872459
394,1,1,F070801010602_225 - Go To Location 1,2,1,394,,,,,,,,,25.93014147,,25.64169763,,0.245907111
395,1,1,F070801010602_226 - Go To Location 1,1,1,395,,,,,,,,,23.20796469,,23.27851479,,0.224583346
396,1,1,F070801010602_229 - Go To Location 1,1,1,396,,,,,,,,,26.44538733,,24.52878086,,0.232912695
397,1,1,F070801010602_231 - Go To Location 1,1,1,397,,,,,,,,,21.54828339,,21.72577638,,0.205937328
398,1,1,F070801010602_232 - Go To Location 1,1,1,398,,,,,,,,,22.13117901,,22.11664287,,0.209456382
399,1,1,F070801010602_234 - Go To Location 1,1,1,399,,,,,,,,,24.76412935,,24.98402767,,0.240604582
400,1,1,F070801010602_238 - Go To Location 1,2,1,400,,,,,,,,,21.3864826,,26.87320854,,0.270469385
401,1,1,F070801010602_240 - Go To Location 1,2,1,401,,,,,,,,,26.36002376,,36.335647,,0.37134922
402,1,1,F070801010602_244 - Go To Location 1,1,1,402,,,,,,,,,27.25905731,,35.38032354,,0.364662836
403,1,1,F070801010602_245 - Go To Location 1,1,1,403,,,,,,,,,29.54394482,,35.83731278,,0.369918625
404,1,1,F070801010602_256 - Go To Location 1,2,1,404,,,,,,,,,26.49475316,,35.09667136,,0.360861429
405,1,1,F070801010602_261 - Go To Location 1,1,1,405,,,,,,,,,26.40978756,,36.40033701,,0.372124247
406,1,1,F070801010602_262 - Go To Location 1,1,1,406,,,,,,,,,26.88371496,,37.01641476,,0.37950524
407,1,1,F070801010602_264 - Go To Location 1,1,1,407,,,,,,,,,27.12152318,,36.4850762,,0.371969666
408,1,1,F070801010602_265 - Go To Location 1,2,1,408,,,,,,,,,26.63654945,,36.54025212,,0.372108764
409,1,1,F070801010602_270 - Go To Location 1,1,1,409,,,,,,,,,24.36248429,,23.91436652,,0.227387627
410,1,1,F070801010602_272 - Go To Location 1,2,1,410,,,,,,,,,24.61281869,,33.9638322,,0.347798426
411,1,1,F070801010602_273 - Go To Location 1,1,1,411,,,,,,,,,26.2019998,,27.39298888,,0.267331393
412,1,1,F070801010602_279 - Go To Location 1,1,1,412,,,,,,,,,20.47432169,,21.00562061,,0.199453354
413,1,1,F070801010602_280 - Go To Location 1,2,1,413,,,,,,,,,22.08584833,,22.20162696,,0.214886192
414,1,1,F070801010602_281 - Go To Location 1,1,1,414,,,,,,,,,19.90436971,,20.6234336,,0.196012164
415,1,1,F070801010602_282 - Go To Location 1,2,1,415,,,,,,,,,19.37563663,,20.25110394,,0.193561261
416,1,1,F070801010602_286 - Go To Location 1,2,1,416,,,,,,,,,20.37039035,,20.88110808,,0.201111557
417,1,1,F070801010602_289 - Go To Location 1,1,1,417,,,,,,,,,20.65196267,,21.80301527,,0.21378658
418,1,1,F070801010602_291 - Go To Location 1,2,1,418,,,,,,,,,20.77702984,,26.52160361,,0.27108381
419,1,1,F070801010602_294 - Go To Location 1,2,1,419,,,,,,,,,17.21809319,,20.93590329,,0.205409484
420,1,1,F070801010602_295 - Go To Location 1,1,1,420,,,,,,,,,22.61918706,,28.0133398,,0.284132153
421,1,1,F070801010602_299 - Go To Location 1,2,1,421,,,,,,,,,17.99505919,,19.34311106,,0.184484357
422,1,1,F070801010602_301 - Go To Location 1,2,1,422,,,,,,,,,17.69318823,,19.14068847,,0.182661767
423,1,1,F070801010602_305 - Go To Location 1,1,1,423,,,,,,,,,25.05169701,,24.89448309,,0.238427445
424,1,1,F070801010602_306 - Go To Location 1,1,1,424,,,,,,,,,25.33164453,,25.68611659,,0.247542717
425,1,1,F070801010602_307 - Go To Location 1,1,1,425,,,,,,,,,25.84348977,,26.59126724,,0.257825378
426,1,1,F070801010602_308 - Go To Location 1,1,1,426,,,,,,,,,24.45977869,,24.35558059,,0.232458742
427,1,1,F070801010602_316 - Go To Location 1,1,1,427,,,,,,,,,23.53107913,,23.18456205,,0.221445962
428,1,1,F070801010602_317 - Go To Location 1,1,1,428,,,,,,,,,21.09989403,,21.4251044,,0.20323032
429,1,1,F070801010602_319 - Go To Location 1,2,1,429,,,,,,,,,26.466424,,24.98541767,,0.235287016
430,1,1,F070801010602_321 - Go To Location 1,1,1,430,,,,,,,,,25.68873482,,24.51156917,,0.231750427
431,1,1,F070801010602_325 - Go To Location 1,1,1,431,,,,,,,,,25.96732342,,25.27676702,,0.242370187
432,1,1,F070801010602_326 - Go To Location 1,2,1,432,,,,,,,,,26.22283188,,26.45364659,,0.256262001
433,1,1,F070801010602_337 - Go To Location 1,2,1,433,,,,,,,,,29.31913231,,25.89793772,,0.244228771
434,1,1,F070801010602_342 - Go To Location 1,2,1,434,,,,,,,,,29.93458363,,26.02102798,,0.245547086
435,1,1,F070801010602_343 - Go To Location 1,1,1,435,,,,,,,,,26.94898262,,25.56008178,,0.244309386
436,1,1,F070801010602_367 - Go To Location 1,1,1,436,,,,,,,,,29.45019172,,27.82121596,,0.267326332
437,1,1,F070801010602_381 - Go To Location 1,1,1,437,,,,,,,,,30.28046542,,28.50564667,,0.274165384
438,1,1,F070801010602_384 - Go To Location 1,1,1,438,,,,,,,,,28.63431034,,26.21665884,,0.247012854
439,1,1,F070801010602_387 - Go To Location 1,2,1,439,,,,,,,,,35.64534027,,43.06664131,,0.436225088
440,1,1,F070801010602_401 - Go To Location 1,2,1,440,,,,,,,,,34.55107138,,47.5215508,,0.493675395
441,1,1,F070801010602_418 - Go To Location 1,2,1,441,,,,,,,,,28.7805328,,25.03599352,,0.239264219
442,1,1,F070801010602_419 - Go To Location 1,1,1,442,,,,,,,,,24.8856333,,23.87972472,,0.22867021
443,1,1,F070801010602_422 - Go To Location 1,1,1,443,,,,,,,,,25.12272154,,24.29306017,,0.233604626
444,1,1,F070801010602_431 - Go To Location 1,2,1,444,,,,,,,,,23.71491941,,23.52072511,,0.229122865
445,1,1,F070801010602_435 - Go To Location 1,2,1,445,,,,,,,,,25.78863703,,25.53401108,,0.245561858
446,1,1,F070801010602_436 - Go To Location 1,1,1,446,,,,,,,,,23.8344344,,23.47525814,,0.224928171
447,1,1,F070801010602_437 - Go To Location 1,2,1,447,,,,,,,,,23.28771681,,23.35505415,,0.225272561
448,1,1,F070801010602_438 - Go To Location 1,1,1,448,,,,,,,,,21.03165231,,21.3793366,,0.202818332
449,1,1,F070801010602_439 - Go To Location 1,2,1,449,,,,,,,,,22.97624773,,23.0561324,,0.222580858
450,1,1,F070801010602_444 - Go To Location 1,1,1,450,,,,,,,,,27.90201317,,26.08962588,,0.246591333
451,1,1,F070801010602_446 - Go To Location 1,1,1,451,,,,,,,,,21.25811058,,26.76195118,,0.269136022
452,1,1,F070801010602_449 - Go To Location 1,1,1,452,,,,,,,,,21.7593782,,27.19638936,,0.274342495
453,1,1,F070801010602_450 - Go To Location 1,2,1,453,,,,,,,,,25.21912133,,24.17282729,,0.231660359
454,1,1,F070801010602_451 - Go To Location 1,2,1,454,,,,,,,,,23.59148885,,23.2576899,,0.221530267
455,1,1,F070801010602_453 - Go To Location 1,1,1,455,,,,,,,,,26.74042532,,24.62923361,,0.235769946
456,1,1,F070801010602_454 - Go To Location 1,2,1,456,,,,,,,,,24.52004059,,24.10788116,,0.23171649
457,1,1,F070801010602_457 - Go To Location 1,2,1,457,,,,,,,,,26.74042532,,24.62923361,,0.235769946
458,1,1,F070801010602_461 - Go To Location 1,2,1,458,,,,,,,,,22.28279688,,27.69259673,,0.280288682
