OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,ReducedCostTon,MLRA,HUC12
525,F070801030402_326,6171.514615,55114.56524,13.61329746,558.1452026,49,2174.588135,27.72180775,0.003645496,81.66977954,163340,77.58629364,28592.9398,2732.733398,35.22185898,104,070801030402
526,F070801030402_381,4894.866365,41615.01231,10.27890778,421.4352112,45,1507.915771,24.19833615,0.003182149,,,,,1929.350952,,104,070801030402
527,F070801030402_383,1311.708211,11204.94179,2.767620564,113.4724426,43,387.9650574,7.164941832,0.00094221,30.54704437,61094,29.01969202,10694.65067,501.4375,17.27921486,104,070801030402
528,F070801030402_386,2203.390417,19126.10819,4.72414875,193.690094,54,831.6391602,12.79818717,0.001682998,36.80351833,73607,34.96334216,12885.06888,1025.329224,29.32583618,105,070801030402
529,F070801030402_4,4575.361271,40901.85829,10.10275936,414.2131348,66,3554.306152,25.56210729,0.003361489,10.14741539,20295,9.640044682,3552.653495,3968.519287,411.6702271,104,070801030402
530,F070801030402_41,1732.944562,15051.81817,3.717799187,152.4297638,6,72.72015381,7.720115185,0.001015217,,,,,225.1499176,,105,070801030402
531,F070801030402_429,2470.746788,21961.03392,5.424375534,222.3993988,73,1290.892944,15.15230763,0.001992571,33.81874537,67638,32.12780821,11840.08725,1513.292358,47.10226059,104,070801030402
532,F070801030402_446,1489.393689,12565.98639,3.103798628,127.2557449,86,870.1809692,7.318056285,0.000962345,17.62327479,35246,16.74211124,6169.983849,997.4367065,59.57651901,104,070801030402
533,F070801030402_447,1549.809819,13409.4862,3.312143087,135.7978668,88,950.1876221,14.15231099,0.001861069,35.94356219,71888,34.14638516,12583.99505,1085.985474,31.80381966,104,070801030402
534,F070801030402_45,4277.283951,38323.33241,9.465863228,388.1004028,91,2808.143066,22.13695457,0.002911072,87.12949784,174259,82.7730231,30504.40942,3196.243408,38.61455536,104,070801030402
535,F070801030402_452,1373.807753,11509.73967,2.84290576,116.5591354,89,824.8406982,11.12012435,0.001462328,16.36205984,32724,15.54395656,5728.426935,941.3998413,60.5637207,104,070801030402
536,F070801030402_462,1742.624395,14882.44438,3.675963879,150.7145233,78,934.7241211,9.390382335,0.001234862,,,,,1085.438599,,104,070801030402
537,F070801030402_473,1914.474177,16715.89543,4.128826141,169.2818756,87,1171.017578,9.714561045,0.001277492,17.39416781,34789,16.52445951,6089.772482,1340.299438,81.11003113,105,070801030402
538,F070801030402_476,929.7795271,7987.246098,1.972849727,80.88684082,69,443.7728577,4.270902634,0.000561636,0.733555138,1467,0.69687736,256.8207795,524.659668,752.8723145,105,070801030402
539,F070801030402_515,3249.584129,27872.5917,6.884530067,282.2657471,71,1593.493286,28.37268806,0.003731088,70.87414217,141749,67.33043432,24813.33964,1875.759033,27.85900688,105,070801030402
540,F070801030402_535,2551.613992,22206.78286,5.485075474,224.888092,21,375.5082703,10.01768231,0.001317353,-1.673987925,-3347,-1.59028855,-586.0703306,600.3963623,-377.5392456,105,070801030402
541,F070801030402_539,5961.690327,52924.0944,13.07225132,535.9622803,85,3622.321045,47.58464547,0.006257515,19.51171692,39023,18.53613119,6831.13548,4158.283203,224.3339386,104,070801030402
542,F070801030402_68,8024.971418,71210.44957,17.58898163,721.1482544,54,3096.364014,48.79333878,0.006416461,27.49679375,54994,26.12195396,9626.744907,3817.512207,146.1419067,104,070801030402
543,F070801030402_69,2548.521531,21987.61465,5.430940628,222.6685638,63,1115.406616,29.17089046,0.003836054,102.9405381,205881,97.79351055,36039.92186,1338.075195,13.6826582,104,070801030402
544,F070801030402_72,4115.632495,36319.142,8.970828056,367.8039551,65,1900.918701,28.62117198,0.003763765,92.97519606,185951,88.32643813,32551.01397,2268.722656,25.6856575,104,070801030402
545,F070801030402_79,2258.530961,19335.4385,4.775853157,195.8099823,71,1105.418945,10.97179496,0.001442822,,,,,1301.228882,,105,070801030402
546,F070801030403_115,2123.81643,18104.18796,4.471734524,183.3411102,51,743.4705811,13.29255521,0.001748008,7.913843334,15828,7.518150926,2770.670266,926.8117065,123.2765503,105,070801030403
547,F070801030403_126,4529.26402,39048.66771,9.645020485,395.4458313,61,1918.008911,31.60621357,0.004156306,50.92043829,101840,48.37441635,17827.46294,2313.454834,47.82393265,105,070801030403
548,F070801030403_132,7809.38643,67463.29476,16.66343307,683.2007446,69,3748.272705,40.32733145,0.005303158,52.2025744,104406,49.59244598,18276.34439,4431.473633,89.35783386,105,070801030403
549,F070801030403_137,8764.927922,76675.34861,18.93881035,776.4912109,84,5186.203613,51.35493359,0.006753318,54.23670741,108473,51.52487171,18988.50281,5962.694824,115.7245941,105,070801030403
550,F070801030403_182,9309.224773,82114.78118,20.28235054,831.576355,68,4496.191406,67.5169454,0.008878668,164.4310132,328863,156.2094674,57568.00187,5327.767578,34.10655975,104,070801030403
551,F070801030403_184,6469.675482,57022.36844,14.08452511,577.4655151,70,3214.088623,32.83662719,0.004318109,110.2944549,220589,104.7797283,38614.55835,3791.554199,36.18595123,105,070801030403
552,F070801030403_198,4272.721684,37229.52744,9.195693016,377.023407,56,1678.765869,24.20767158,0.003183377,16.35130855,32703,15.53374264,5724.662788,2055.789307,132.3434601,105,070801030403
553,F070801030403_199,3137.874466,27115.37415,6.697497368,274.5973816,57,1244.529053,19.26660609,0.002533613,13.44652909,26893,12.7742027,4707.687296,1519.126465,118.9214325,105,070801030403
554,F070801030403_205,1553.699609,13427.08612,3.316490173,135.9761047,34,367.599762,7.734680653,0.001017132,23.17393303,46348,22.0152359,8113.292764,503.5758667,22.87397003,105,070801030403
555,F070801030403_211,4922.214124,43693.69381,10.79234219,442.4860229,54,1899.883911,28.71026906,0.003775481,92.45694411,184914,87.83409691,32369.57106,2342.369873,26.66811562,105,070801030403
556,F070801030403_213,1977.00316,17028.73602,4.206097603,172.4499969,31,425.0682678,10.53386545,0.001385233,22.08138418,44163,20.97731495,7730.786913,597.5182495,28.48402023,105,070801030403
557,F070801030403_224,1709.552152,15105.86313,3.731148243,152.9770813,19,231.1072998,7.50028038,0.000986308,,,,,384.0843811,,105,070801030403
558,F070801030403_227,3305.83448,29175.55931,7.206363201,295.4608765,55,1292.10083,27.95911026,0.003676702,63.22279215,126446,60.06165266,22134.56963,1587.561768,26.43220329,105,070801030403
559,F070801030403_228,16775.69796,149450.1466,36.91418457,1513.481567,63,7581.435059,91.08591905,0.011978055,141.3606616,282721,134.2926272,49490.97096,9094.916992,67.724617,105,070801030403
560,F070801030403_236,2832.129771,25107.87195,6.201644421,254.2674255,78,1576.953979,15.51076923,0.00203971,35.42882349,70858,33.65738231,12403.78244,1831.221436,54.40771866,105,070801030403
561,F070801030403_238,1210.571375,10542.89052,2.604094028,106.7678528,62,526.3394165,11.01029313,0.001447885,30.78191233,61564,29.24281597,10776.87872,633.1072998,21.65001106,105,070801030403
562,F070801030403_247,1433.733429,12058.2558,2.978389263,122.1139603,42,407.8010254,8.337486699,0.001096403,34.44479185,68889,32.7225529,12059.26899,529.914978,16.19418144,104,070801030403
563,F070801030403_260,3347.018832,29025.33033,7.169256687,293.9395142,74,1729.511475,16.68422788,0.002194023,26.29930806,52599,24.98434222,9207.499926,2023.450928,80.9887619,105,070801030403
564,F070801030403_261,4402.97319,38418.27634,9.489314079,389.0618896,47,1453.952881,38.58755684,0.005074372,22.35550213,44711,21.23772717,7826.756838,1843.014771,86.78022766,105,070801030403
565,F070801030403_262,9191.376958,81786.04628,20.2011528,828.2472534,50,3292.78833,48.06183449,0.006320266,24.92530558,49850,23.67903981,8726.455771,4121.035645,174.0372772,105,070801030403
566,F070801030403_265,4035.004653,35053.00147,8.658091545,354.9817505,92,2596.734863,38.55359149,0.005069906,36.95421505,73908,35.10650444,12937.82859,2951.716553,84.07891083,105,070801030403
567,F070801030403_289,6542.696973,57984.45269,14.32215977,587.2085571,54,2521.273193,45.54683447,0.005989537,22.89209759,45784,21.74749267,8014.621134,3108.481689,142.9351807,105,070801030403
568,F070801030403_293,4333.149608,37523.66472,9.268344879,380.0021362,65,1963.96228,25.74482664,0.003385517,18.69900689,37394,17.76405609,6546.602015,2343.964355,131.9498444,105,070801030403
569,F070801030403_295,1361.422849,11659.17873,2.879817247,118.0725098,88,826.1619263,6.801391415,0.000894402,7.233582625,14467,6.871903494,2532.508175,944.234436,137.4050751,105,070801030403
570,F070801030403_297,2345.11531,20127.85157,4.971579552,203.8347626,60,972.440979,14.44661543,0.001899771,57.1122601,114225,54.25664753,19995.24637,1176.275757,21.67984581,105,070801030403
571,F070801030403_298,3711.460115,32886.2302,8.122899055,333.0388489,63,1668.281372,16.19214249,0.002129312,6.405639172,12811,6.085357189,2242.641627,2001.32019,328.8747253,105,070801030403
572,F070801030403_308,3054.453951,26892.58265,6.642467976,272.3411865,46,996.1044922,18.6569024,0.002453435,56.48415112,112968,53.65994459,19775.34296,1268.445679,23.63859558,105,070801030403
573,F070801030403_310,1256.276705,10963.55352,2.707997799,111.0279083,36,317.8106079,7.536308207,0.000991046,28.54956895,57099,27.122091,9995.326219,428.838501,15.81140995,104,070801030403
574,F070801030403_399,5693.488924,49697.08995,12.27518082,503.2824097,78,3121.333252,30.3966735,0.003997248,55.65488012,111310,52.8721359,19485.01118,3624.615723,68.55436707,105,070801030403
575,F070801030403_40,6563.261016,57477.38604,14.19691467,582.0734863,52,2406.660889,39.39095665,0.005180022,18.47986713,36960,17.55587394,6469.880478,2988.734375,170.241272,105,070801030403
576,F070801030403_44,12744.52693,111557.8335,27.55478477,1129.746216,56,5030.401367,78.65940523,0.010343933,197.1007272,394202,187.2456919,69005.8069,6160.147461,32.89873886,104,070801030403
577,F070801030403_55,14734.62929,131328.4169,32.43811798,1329.962891,46,4864.42041,103.3664028,0.013592973,346.5867832,693173,329.2574376,121341.5109,6194.383301,18.81319237,104,070801030403
578,F070801030403_56,2267.871826,19678.47989,4.860584736,199.2839813,38,602.1291504,18.23332836,0.002397734,9.094708852,18189,8.639973149,3184.096321,801.413147,92.75643921,104,070801030403
579,F070801030403_57,2383.754855,20555.16519,5.077126026,208.1621704,51,844.1229858,14.25846168,0.001875028,45.4853863,90972,43.21111721,15924.62812,1052.285156,24.3521862,104,070801030403
580,F070801030403_58,2726.82476,23357.70192,5.769352436,236.543457,52,978.0206299,17.05512174,0.002242797,49.3625098,98726,46.89438316,17282.02511,1214.564087,25.89999008,104,070801030403
581,F070801030403_59,1714.962029,15156.43705,3.743639946,153.4892426,52,634.6218262,18.15515366,0.002387454,53.38455544,106769,50.71532668,18690.16052,788.111084,15.53989983,104,070801030403
582,F070801030403_64,2298.464583,19965.68216,4.931523323,202.1924591,80,1286.141235,16.88773517,0.002220785,31.75088587,63503,30.16334191,11116.12089,1488.33374,49.34246826,105,070801030403
583,F070801030403_67,6787.639592,59901.03142,14.79555511,606.6177368,63,3038.710938,41.45275126,0.005451153,137.1484062,274297,130.2909861,48016.24291,3645.328613,27.97836304,105,070801030403
584,F070801030403_69,3250.038852,28665.57307,7.080396652,290.2962646,42,969.447937,18.82412338,0.002475425,72.95692444,145914,69.30908203,25542.53228,1259.744141,18.17574501,105,070801030403
585,F070801030403_81,1284.257077,10953.4222,2.705495358,110.9253082,35,308.6970215,5.69362092,0.000748727,,,,,419.6223145,,105,070801030403
586,F070801030403_84,3442.601163,29899.96639,7.385291576,302.7969666,26,625.9772949,24.070158,0.003165294,4.254881859,8510,4.042137623,1489.652261,928.774292,229.773056,105,070801030403
587,F070801030404_46,2347.052013,20637.27637,5.097407341,208.9936981,25,415.4386902,12.60623932,0.001657756,6.939938068,13880,6.592941284,2429.702005,624.432373,94.71225739,105,070801030404
588,F070801030405_107,2750.305566,24489.76961,6.048973083,248.0079041,86,1695.890137,10.8581419,0.001427876,33.32082367,66642,31.65478325,11665.76298,1943.898071,61.40929794,104,070801030405
589,F070801030405_108,3450.337121,31023.16638,7.662722111,314.1716003,87,2173.30127,29.81317429,0.003920516,14.48214667,28964,13.75803968,5070.261536,2487.4729,180.8014069,104,070801030405
590,F070801030405_109,4427.029892,38824.60253,9.589676857,393.1767578,82,2563.512451,33.43219832,0.004396428,76.39498046,152790,72.5752323,26746.20929,2956.689209,40.73964691,104,070801030405
591,F070801030405_122,6079.938245,53488.39368,13.21163368,541.677002,87,3747.083496,39.53262457,0.005198651,72.40587743,144811,68.78558221,25349.60647,4288.760742,62.34970474,104,070801030405
592,F070801030405_14,1977.805559,17916.06072,4.42526722,181.4359589,12,173.1164551,7.591457486,0.000998298,7.14756006,14295,6.790181935,2502.391262,354.5524292,52.2154541,105,070801030405
593,F070801030405_19,11329.55796,97825.80356,24.1629734,990.6818848,49,3859.793457,70.90467659,0.009324165,43.75258282,87504,41.5649539,15317.96621,4850.475586,116.6962814,104,070801030405
594,F070801030405_203,7102.069409,61790.37814,15.26222324,625.7511597,56,2786.271484,45.14050177,0.005936103,27.10905394,54218,25.75360146,9490.99566,3412.022705,132.4872131,104,070801030405
595,F070801030405_204,5530.767863,49262.2281,12.16777039,498.8786011,46,1824.678711,29.33976173,0.003858261,118.9410782,237882,112.9940262,41641.78023,2323.557373,20.56354141,104,070801030405
596,F070801030405_206,3716.54903,31653.57177,7.818432331,320.5557251,42,1070.499756,24.32311249,0.003198558,90.20845795,180417,85.69803619,31582.36687,1391.05542,16.23205757,104,070801030405
597,F070801030405_209,3151.743788,26978.05734,6.663579941,273.2067871,51,1107.886841,19.54921722,0.002570777,11.57194138,23143,10.99334431,4051.386105,1381.093628,125.629982,104,070801030405
598,F070801030405_217,3558.494226,31485.92595,7.777023792,318.8579712,64,1622.598267,22.49375299,0.002957992,11.96114644,23922,11.36308919,4187.648486,1941.456299,170.8563843,105,070801030405
599,F070801030405_218,5436.919278,47637.17296,11.76638126,482.4216309,72,2761.804932,37.74969643,0.004964191,19.48607314,38973,18.51176992,6822.157601,3244.226563,175.2521057,105,070801030405
600,F070801030405_220,6130.927721,52903.6912,13.0672121,535.7556763,77,3280.131592,39.93716311,0.005251849,80.58556619,161172,76.55628485,28213.34982,3815.887207,49.84420395,105,070801030405
601,F070801030405_221,2417.936212,20786.06767,5.134158611,210.5005035,80,1338.988525,24.04331911,0.003161764,69.02617359,138053,65.57486629,24166.35873,1549.489014,23.62931252,105,070801030405
602,F070801030405_222,13469.43977,118085.2039,29.16704559,1195.848877,53,5039.481934,89.12513698,0.011720206,55.86160374,111722,53.06852457,19557.38645,6235.331055,117.495842,105,070801030405
603,F070801030405_226,3617.438786,31762.22624,7.84526968,321.6560669,75,1918.168457,18.5618248,0.002440932,50.24191952,100483,47.72982502,17589.91117,2239.824463,46.92714691,105,070801030405
604,F070801030405_228,3221.67651,28407.40276,7.016628265,287.6817627,57,1303.829956,23.91651365,0.003145089,15.46841946,30936,14.69499856,5415.559753,1591.511719,108.302948,105,070801030405
605,F070801030405_230,5788.630286,49365.45414,12.19326687,499.9239502,72,2862.003662,35.56762156,0.004677242,15.49305318,30987,14.71840065,5424.184144,3361.927734,228.4166412,105,070801030405
606,F070801030405_233,9014.18628,78488.19358,19.38658333,794.8499146,89,5624.823242,52.80276984,0.006943713,54.85471201,109708,52.11197811,19204.86961,6419.67334,123.1899796,105,070801030405
607,F070801030405_270,2728.676125,23112.96582,5.708902359,234.0650024,77,1433.048706,17.23000908,0.002265795,8.887337685,17775,8.44297123,3111.495043,1667.11377,197.4558105,104,070801030405
608,F070801030405_271,3448.75377,30747.35521,7.594596863,311.378479,53,1312.194336,22.15143394,0.002912976,12.12834644,24257,11.52192879,4246.185772,1623.572754,140.9115448,104,070801030405
609,F070801030405_274,2808.588958,24367.71113,6.018824577,246.7718048,39,765.2333374,16.6002822,0.002182984,8.947218925,17895,8.499858074,3132.459598,1012.005127,119.0614166,104,070801030405
610,F070801030405_276,5946.858441,51746.43803,12.78137016,524.0361938,70,2916.70874,36.061547,0.004742195,87.16695572,174332,82.80860686,30517.52313,3440.744873,41.55057144,104,070801030405
611,F070801030405_277,1285.621869,11229.1972,2.773611784,113.7180862,86,777.6097412,6.100557327,0.00080224,10.88021851,21760,10.33620739,3809.210903,891.3278198,86.2335434,104,070801030405
612,F070801030405_278,2961.067984,26154.46764,6.46015358,264.8663025,67,1411.026733,20.94160748,0.00275388,65.50651264,131013,62.23118782,22934.11018,1675.893066,26.93011475,104,070801030405
613,F070801030405_279,2825.267684,24519.99896,6.056439877,248.3140411,56,1105.663696,17.85131836,0.002347499,55.31998062,110640,52.55398178,19367.76158,1353.977783,25.76356316,104,070801030405
614,F070801030405_306,4721.411283,41922.87826,10.3549509,424.5529785,48,1620.342773,30.49817026,0.004010595,95.88551736,191771,91.09123921,33569.92836,2044.895752,22.44887352,104,070801030405
615,F070801030405_325,5696.422403,48673.611,12.02238178,492.9176636,73,2861.086426,30.05618326,0.003952473,70.03492181,140070,66.53317609,24519.52541,3354.00415,50.41100311,104,070801030405
